Call_line,Date,Time,Received,Answered,Abandoned,Answered_wait,Abandoned_wait,Answer_Rate,Abandon_Rate,X0.10sec,X11.120sec,X2.3min,X3.5min,Over_5min,Weekday,X0.2min,estimate,smooth,Expected_Wait,X5.8min,Over_8min,Grade,Points
Reservations,2/3/2019,13:15:00,66,66,4,0:00:37,0:00:23,94.3,5.7,43.9,53,3,0,0,Sunday,96.9,17,15,0.190482728,0.000418948,9.59E-06,4,264
Reservations,2/3/2019,13:30:00,47,45,1,0:00:33,0:00:36,97.8,2.2,48.9,48.9,2.2,0,0,Sunday,97.8,13,15,0.118125668,0.00019677,3.67E-06,4,180
Reservations,2/3/2019,13:45:00,50,51,0,0:00:05,0:00:00,100,0,96.1,3.9,0,0,0,Sunday,100,15,16,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,2/3/2019,14:00:00,73,66,2,0:00:57,0:00:28,95.7,2.9,18.2,80.3,1.5,0,0,Sunday,98.5,17,16,0.190482728,0.000418948,9.59E-06,4,264
Reservations,2/3/2019,14:15:00,64,67,1,0:00:18,0:00:03,98.5,1.5,61.2,38.8,0,0,0,Sunday,100,18,16,0.111945679,7.96E-05,8.08E-07,4,268
Reservations,2/3/2019,14:30:00,71,59,4,0:01:15,0:00:35,93.7,6.3,5.1,78,16.9,0,0,Sunday,83.1,14,17,0.60238598,0.010040633,0.001251167,4,236
Reservations,2/3/2019,14:45:00,72,74,5,0:01:11,0:00:56,93.7,6.3,4.1,86.5,9.5,0,0,Sunday,90.6,17,17,0.657733413,0.01096317,0.001366125,4,296
Reservations,2/3/2019,15:00:00,73,67,2,0:00:43,0:00:24,97.1,2.9,10.4,89.6,0,0,0,Sunday,100,18,18,0.111945679,7.96E-05,8.08E-07,4,268
Reservations,2/3/2019,15:15:00,61,64,0,0:00:28,0:00:00,100,0,48.4,51.6,0,0,0,Sunday,100,18,18,0.071255777,2.12E-05,1.17E-07,4,256
Reservations,2/3/2019,15:30:00,69,68,4,0:00:38,0:00:22,94.4,5.6,23.5,76.5,0,0,0,Sunday,100,19,18,0.066862687,1.48E-05,6.71E-08,4,272
Reservations,2/3/2019,15:45:00,75,74,0,0:00:07,0:00:00,100,0,89.2,10.8,0,0,0,Sunday,100,20,18,0.083605781,2.48E-05,1.38E-07,4,296
Reservations,2/3/2019,16:00:00,71,69,1,0:00:13,0:00:09,98.6,1.4,73.9,26.1,0,0,0,Sunday,100,19,16,0.077532233,2.30E-05,1.28E-07,4,276
Reservations,2/3/2019,16:15:00,106,82,3,0:01:26,0:01:08,96.5,3.5,19.5,50,23.2,7.3,0,Sunday,69.5,18,16,1.145602302,0.033882324,0.008571223,3,246
Reservations,2/3/2019,16:30:00,84,74,6,0:04:35,0:02:13,92.5,7.5,0,0,0,78.4,21.6,Sunday,0,15,16,14.10597235,0.1221437,0.551681024,0,0
Reservations,2/3/2019,16:45:00,68,89,6,0:03:06,0:01:08,93.7,6.3,0,32.6,12.4,53.9,1.1,Sunday,32.6,19,15,1.76190671,0.066651577,0.02872768,3,267
Reservations,2/3/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Sunday,0,1,14,NA,0,0,3,0
Reservations,2/4/2019,8:00:00,91,56,15,0:02:46,0:01:32,78.9,21.1,5.4,26.8,21.4,46.4,0,Monday,32.2,12,15,2.813375531,0.108900372,0.088859025,3,168
Reservations,2/4/2019,8:15:00,71,63,21,0:04:26,0:01:55,75,25,0,0,0,93.7,6.3,Monday,0,13,15,6.561788491,0.148089358,0.301101914,0,0
Reservations,2/4/2019,8:30:00,63,59,2,0:01:05,0:00:30,96.7,3.3,27.1,54.2,11.9,6.8,0,Monday,81.3,14,14,0.60238598,0.010040633,0.001251167,3,177
Reservations,2/4/2019,8:45:00,73,77,4,0:00:35,0:00:30,95.1,4.9,20.8,79.2,0,0,0,Monday,100,20,14,0.127145804,9.04E-05,9.17E-07,4,308
Reservations,2/4/2019,9:00:00,67,60,2,0:00:51,0:00:43,96.8,3.2,25,75,0,0,0,Monday,100,17,14,0.075978058,3.02E-05,2.05E-07,4,240
Reservations,2/4/2019,9:15:00,70,52,9,0:02:02,0:00:57,85.2,14.8,0,57.7,38.5,3.8,0,Monday,57.7,12,13,1.012052338,0.029932452,0.007572023,4,208
Reservations,2/4/2019,9:30:00,75,53,14,0:03:57,0:01:53,79.1,20.9,0,0,13.2,84.9,1.9,Monday,0,11,13,6.487751201,0.146418452,0.297704553,3,159
Reservations,2/4/2019,9:45:00,68,59,17,0:04:39,0:02:29,77.6,22.4,0,0,0,69.5,30.5,Monday,0,12,13,14.00891722,0.121303299,0.547885222,0,0
Reservations,2/4/2019,10:00:00,81,58,10,0:03:44,0:01:24,85.3,14.7,0,0,0,98.3,1.7,Monday,0,12,12,6.526968553,0.147303526,0.299504126,3,174
Reservations,2/4/2019,10:15:00,96,49,35,0:07:19,0:03:23,58.3,41.7,0,0,0,0,100,Monday,0,10,12,13.92242057,0.120554324,0.54450236,0,0
Reservations,2/4/2019,10:30:00,104,55,44,0:08:15,0:03:57,55.6,44.4,0,0,0,0,100,Monday,0,12,11,2.081707387,0.082846508,0.048214738,0,0
Reservations,2/4/2019,10:45:00,92,73,32,0:08:34,0:03:14,69.5,30.5,0,0,0,0,100,Monday,0,15,10,6.621158945,0.149429257,0.303826257,0,0
Reservations,2/4/2019,11:00:00,98,49,43,0:08:14,0:02:55,53.3,46.7,0,0,0,0,100,Monday,0,10,10,13.92242057,0.120554324,0.54450236,0,0
Reservations,2/4/2019,11:15:00,102,47,40,0:09:03,0:03:38,54,46,0,0,0,0,100,Monday,0,10,9,3.963968678,0.131590222,0.160062295,0,0
Reservations,2/4/2019,11:30:00,83,28,41,0:13:58,0:05:18,40.6,59.4,0,0,0,0,100,Monday,0,6,8,6.170635553,0.139261645,0.283153012,0,0
Reservations,2/4/2019,11:45:00,116,24,65,0:18:11,0:06:52,27,73,0,0,0,0,100,Monday,0,5,8,13.52549974,0.117117384,0.528978886,0,0
Reservations,2/4/2019,12:00:00,94,30,60,0:22:11,0:08:46,33.3,66.7,0,0,0,0,100,Monday,0,7,7,1.841490369,0.073286499,0.042651035,0,0
Reservations,2/4/2019,12:15:00,92,17,70,0:27:50,0:12:10,19.5,80.5,0,0,0,0,100,Monday,0,4,7,3.446581108,0.114414722,0.139170545,0,0
Reservations,2/4/2019,12:30:00,93,21,75,0:31:19,0:11:38,21.9,78.1,0,0,0,0,100,Monday,0,5,7,2.376649473,0.091995544,0.075065256,0,0
Reservations,2/4/2019,12:45:00,109,43,75,0:29:17,0:07:35,36.4,63.6,0,0,0,0,100,Monday,0,9,8,6.391607483,0.144248637,0.293292789,0,0
Reservations,2/4/2019,13:00:00,99,46,50,0:20:02,0:08:02,47.9,52.1,0,0,0,0,100,Monday,0,10,9,2.735004641,0.105866785,0.086383721,0,0
Reservations,2/4/2019,13:15:00,99,44,63,0:21:59,0:08:45,41.1,58.9,0,0,0,0,100,Monday,0,9,9,13.86928773,0.120094247,0.542424347,0,0
Reservations,2/4/2019,13:30:00,94,55,39,0:18:55,0:09:14,58.5,41.5,0,0,0,0,100,Monday,0,12,10,2.081707387,0.082846508,0.048214738,0,0
Reservations,2/4/2019,13:45:00,109,59,51,0:17:04,0:06:30,53.6,46.4,0,0,0,0,100,Monday,0,12,11,14.00891722,0.121303299,0.547885222,0,0
Reservations,2/4/2019,14:00:00,104,62,40,0:16:36,0:06:42,60.8,39.2,0,0,0,0,100,Monday,0,13,12,4.078847343,0.135403801,0.164701015,0,0
Reservations,2/4/2019,14:15:00,91,42,44,0:19:32,0:06:29,48.8,51.2,0,0,0,0,100,Monday,0,9,12,3.914173753,0.1299372,0.15805161,0,0
Reservations,2/4/2019,14:30:00,91,60,34,0:19:40,0:06:19,63.8,36.2,0,0,0,0,100,Monday,0,13,12,2.113162967,0.084098358,0.048943285,0,0
Reservations,2/4/2019,14:45:00,106,64,40,0:17:17,0:07:20,61.5,38.5,0,0,0,0,100,Monday,0,13,13,14.04480947,0.12161409,0.549288959,0,0
Reservations,2/4/2019,15:00:00,101,71,34,0:17:13,0:05:54,67.6,32.4,0,0,0,0,100,Monday,0,15,12,2.901659106,0.11231766,0.091647416,0,0
Reservations,2/4/2019,15:15:00,105,61,33,0:17:47,0:09:39,64.9,35.1,0,0,0,0,100,Monday,0,13,13,2.845975827,0.110162267,0.089888689,1,61
Reservations,2/4/2019,15:30:00,84,59,29,0:16:42,0:07:32,67,33,0,0,0,0,100,Monday,0,12,13,14.00891722,0.121303299,0.547885222,0,0
Reservations,2/4/2019,15:45:00,87,64,30,0:20:36,0:09:33,68.1,31.9,0,0,0,0,100,Monday,0,13,13,14.04480947,0.12161409,0.549288959,0,0
Reservations,2/4/2019,16:00:00,91,43,27,0:20:27,0:05:59,61.4,38.6,0,0,0,0,100,Monday,0,9,14,6.391607483,0.144248637,0.293292789,0,0
Reservations,2/4/2019,16:15:00,105,89,25,0:18:57,0:07:35,78.1,21.9,0,0,0,0,100,Monday,0,18,12,14.17859601,0.122772549,0.554521317,0,0
Reservations,2/4/2019,16:30:00,88,60,22,0:18:15,0:09:17,73.2,26.8,0,0,0,0,100,Monday,0,13,11,2.113162967,0.084098358,0.048943285,1,60
Reservations,2/4/2019,16:45:00,99,74,30,0:19:49,0:08:27,71.2,28.8,0,0,0,0,100,Monday,0,15,11,14.10597235,0.1221437,0.551681024,0,0
Reservations,2/4/2019,17:00:00,0,76,10,0:16:54,0:10:04,88.4,11.6,0,0,0,0,100,Monday,0,16,11,2.925721733,0.113249078,0.092407422,1,76
Reservations,2/4/2019,17:15:00,0,14,0,0:19:38,0:00:00,100,0,0,0,0,0,100,Monday,0,3,11,13.15015974,0.113867313,0.514299433,0,0
Reservations,2/4/2019,17:30:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Monday,0,1,10,NA,0,0,3,0
Reservations,2/5/2019,8:00:00,86,61,12,0:01:51,0:01:13,83.6,16.4,29.5,16.4,29.5,24.6,0,Tuesday,45.9,13,16,2.845975827,0.110162267,0.089888689,3,183
Reservations,2/5/2019,8:15:00,61,64,7,0:01:43,0:00:46,90.1,9.9,10.9,39.1,43.8,6.3,0,Tuesday,50,14,16,1.657619098,0.062706457,0.027027283,3,192
Reservations,2/5/2019,8:30:00,66,68,1,0:00:08,0:00:05,98.6,1.4,76.5,23.5,0,0,0,Tuesday,100,19,16,0.066862687,1.48E-05,6.71E-08,4,272
Reservations,2/5/2019,8:45:00,63,62,0,0:00:06,0:00:00,100,0,95.2,4.8,0,0,0,Tuesday,100,17,16,0.103828055,7.38E-05,7.49E-07,4,248
Reservations,2/5/2019,9:00:00,61,60,2,0:00:11,0:00:23,96.8,3.2,63.3,36.7,0,0,0,Tuesday,100,17,15,0.075978058,3.02E-05,2.05E-07,4,240
Reservations,2/5/2019,9:15:00,58,52,1,0:00:25,0:01:05,98.1,1.9,48.1,51.9,0,0,0,Tuesday,100,15,16,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,2/5/2019,9:30:00,60,56,3,0:00:47,0:00:08,94.9,5.1,16.1,82.1,1.8,0,0,Tuesday,98.2,15,15,0.167476671,0.000368349,8.43E-06,4,224
Reservations,2/5/2019,9:45:00,68,62,7,0:01:22,0:00:34,89.9,10.1,0,93.5,6.5,0,0,Tuesday,93.5,15,15,0.44297397,0.004664125,0.000374216,4,248
Reservations,2/5/2019,10:00:00,90,65,11,0:03:10,0:01:48,85.5,14.5,0,15.4,21.5,63.1,0,Tuesday,15.4,14,14,2.141404293,0.085222289,0.049597387,3,195
Reservations,2/5/2019,10:15:00,70,66,14,0:03:51,0:02:16,82.5,17.5,0,0,15.2,81.8,3,Tuesday,0,14,13,2.875220486,0.111294272,0.090812366,2,132
Reservations,2/5/2019,10:30:00,58,53,6,0:02:11,0:01:26,89.8,10.2,0,32.1,64.2,3.8,0,Tuesday,32.1,12,13,1.261417912,0.04300702,0.014076663,4,212
Reservations,2/5/2019,10:45:00,55,53,3,0:01:16,0:01:15,94.6,5.4,1.9,83,15.1,0,0,Tuesday,84.9,13,12,0.484024128,0.006448782,0.000643387,4,212
Reservations,2/5/2019,11:00:00,71,56,10,0:02:13,0:01:16,84.8,15.2,0,42.9,53.6,3.6,0,Tuesday,42.9,12,11,2.813375531,0.108900372,0.088859025,4,224
Reservations,2/5/2019,11:15:00,77,49,8,0:04:23,0:02:07,86,14,0,0,0,69.4,30.6,Tuesday,0,10,11,13.92242057,0.120554324,0.54450236,0,0
Reservations,2/5/2019,11:30:00,68,53,22,0:07:49,0:03:02,70.7,29.3,0,0,0,0,100,Tuesday,0,11,10,6.487751201,0.146418452,0.297704553,0,0
Reservations,2/5/2019,11:45:00,74,44,28,0:06:56,0:03:36,61.1,38.9,0,0,0,0,100,Tuesday,0,9,9,13.86928773,0.120094247,0.542424347,0,0
Reservations,2/5/2019,12:00:00,89,29,40,0:08:30,0:04:43,42,58,0,3.4,0,0,96.6,Tuesday,3.4,6,9,13.64130803,0.118120169,0.533508119,0,0
Reservations,2/5/2019,12:15:00,84,40,39,0:12:18,0:05:29,50.6,49.4,0,0,0,0,100,Tuesday,0,9,9,1.959980785,0.078002108,0.04539541,0,0
Reservations,2/5/2019,12:30:00,82,18,50,0:16:49,0:07:31,26.5,73.5,0,0,0,0,100,Tuesday,0,4,10,5.908149482,0.133337742,0.271108269,0,0
Reservations,2/5/2019,12:45:00,85,37,41,0:19:03,0:07:09,47.4,52.6,0,0,0,0,100,Tuesday,0,8,10,3.855847619,0.128000972,0.155696442,0,0
Reservations,2/5/2019,13:00:00,88,54,35,0:17:15,0:08:19,60.7,39.3,0,0,0,0,100,Tuesday,0,11,10,13.96847696,0.120953127,0.546303613,0,0
Reservations,2/5/2019,13:15:00,79,65,33,0:13:18,0:04:47,66.3,33.7,0,0,0,0,100,Tuesday,0,14,11,2.141404293,0.085222289,0.049597387,0,0
Reservations,2/5/2019,13:30:00,92,65,32,0:11:38,0:04:07,67,33,0,0,0,0,100,Tuesday,0,14,11,2.141404293,0.085222289,0.049597387,0,0
Reservations,2/5/2019,13:45:00,82,70,26,0:09:56,0:03:05,72.9,27.1,0,0,0,0,100,Tuesday,0,15,12,2.166955744,0.08623917,0.050189188,1,70
Reservations,2/5/2019,14:00:00,105,53,27,0:09:15,0:04:16,66.3,33.8,0,0,0,0,100,Tuesday,0,11,13,6.487751201,0.146418452,0.297704553,0,0
Reservations,2/5/2019,14:15:00,114,68,41,0:10:41,0:04:36,62.4,37.6,0,0,0,0,100,Tuesday,0,14,14,6.592986813,0.148793456,0.302533517,0,0
Reservations,2/5/2019,14:30:00,100,47,36,0:12:32,0:06:03,56.6,43.4,0,0,0,0,100,Tuesday,0,10,13,3.963968678,0.131590222,0.160062295,0,0
Reservations,2/5/2019,14:45:00,100,61,42,0:16:13,0:06:26,59.2,40.8,0,0,0,0,100,Tuesday,0,13,14,2.845975827,0.110162267,0.089888689,0,0
Reservations,2/5/2019,15:00:00,113,84,40,0:13:00,0:04:32,67.7,32.3,0,0,0,0,100,Tuesday,0,17,14,14.1564458,0.12258075,0.553655028,0,0
Reservations,2/5/2019,15:15:00,121,66,45,0:11:20,0:03:56,59.5,40.5,0,0,0,0,100,Tuesday,0,14,14,2.875220486,0.111294272,0.090812366,0,0
Reservations,2/5/2019,15:30:00,106,64,35,0:14:13,0:05:42,64.6,35.4,0,0,0,0,100,Tuesday,0,13,14,14.04480947,0.12161409,0.549288959,0,0
Reservations,2/5/2019,15:45:00,104,79,26,0:13:36,0:04:49,75.2,24.8,0,0,0,0,100,Tuesday,0,16,15,14.13234113,0.122372028,0.5527123,0,0
Reservations,2/5/2019,16:00:00,103,66,39,0:14:52,0:07:21,62.9,37.1,0,0,0,0,100,Tuesday,0,14,15,2.875220486,0.111294272,0.090812366,0,0
Reservations,2/5/2019,16:15:00,101,63,29,0:15:14,0:07:16,68.5,31.5,0,0,0,0,100,Tuesday,0,13,13,6.561788491,0.148089358,0.301101914,0,0
Reservations,2/5/2019,16:30:00,104,69,25,0:17:08,0:06:47,73.4,26.6,0,0,0,0,100,Tuesday,0,14,13,14.07695584,0.121892446,0.550546195,0,0
Reservations,2/5/2019,16:45:00,101,85,26,0:16:47,0:05:41,76.6,23.4,0,0,0,0,100,Tuesday,0,18,13,2.23117894,0.088795085,0.051676671,1,85
Reservations,2/5/2019,17:00:00,0,75,15,0:14:24,0:09:43,83.3,16.7,0,0,0,0,100,Tuesday,0,16,13,2.190227883,0.08716534,0.050728197,1,75
Reservations,2/5/2019,17:15:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Tuesday,0,1,12,NA,0,0,3,0
Reservations,2/6/2019,8:00:00,79,50,11,0:01:49,0:01:35,82,18,18,44,12,26,0,Wednesday,62,11,13,2.046354614,0.08143956,0.047395927,3,150
Reservations,2/6/2019,8:15:00,58,69,7,0:02:04,0:01:26,90.8,9.2,24.6,21.7,27.5,26.1,0,Wednesday,46.3,15,14,1.682271287,0.06363903,0.027429234,3,207
Reservations,2/6/2019,8:30:00,44,44,0,0:00:06,0:00:00,100,0,88.6,11.4,0,0,0,Wednesday,100,13,14,0.098417792,0.000123759,1.88E-06,4,176
Reservations,2/6/2019,8:45:00,46,46,0,0:00:06,0:00:00,100,0,89.1,10.9,0,0,0,Wednesday,100,14,14,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,2/6/2019,9:00:00,69,60,7,0:01:24,0:01:00,89.6,10.4,20,55,25,0,0,Wednesday,75,14,14,0.722558059,0.014858705,0.002325649,4,240
Reservations,2/6/2019,9:15:00,58,52,4,0:00:49,0:00:10,92.9,7.1,7.7,92.3,0,0,0,Wednesday,100,15,14,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,2/6/2019,9:30:00,57,51,3,0:01:24,0:00:44,94.4,5.6,0,96.1,3.9,0,0,Wednesday,96.1,13,14,0.339705552,0.002800176,0.000181304,4,204
Reservations,2/6/2019,9:45:00,59,60,6,0:01:36,0:00:49,90.9,9.1,3.3,68.3,28.3,0,0,Wednesday,71.6,13,14,2.113162967,0.084098358,0.048943285,4,240
Reservations,2/6/2019,10:00:00,62,51,3,0:00:25,0:00:30,94.4,5.6,33.3,66.7,0,0,0,Wednesday,100,15,13,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,2/6/2019,10:15:00,59,58,8,0:00:45,0:00:17,87.9,12.1,29.3,58.6,12.1,0,0,Wednesday,87.9,14,13,0.504896497,0.00672687,0.000671132,4,232
Reservations,2/6/2019,10:30:00,58,50,4,0:00:50,0:00:45,92.6,7.4,24,76,0,0,0,Wednesday,100,15,12,0.06122542,2.44E-05,1.65E-07,4,200
Reservations,2/6/2019,10:45:00,53,40,7,0:02:28,0:00:39,85.1,14.9,0,27.5,45,27.5,0,Wednesday,27.5,9,12,1.959980785,0.078002108,0.04539541,3,120
Reservations,2/6/2019,11:00:00,63,57,8,0:02:26,0:00:58,87.7,12.3,0,10.5,78.9,10.5,0,Wednesday,10.5,12,12,4.045125123,0.134284339,0.163339336,3,171
Reservations,2/6/2019,11:15:00,63,37,12,0:06:01,0:02:19,75.5,24.5,0,0,10.8,16.2,73,Wednesday,0,8,11,3.855847619,0.128000972,0.155696442,0,0
Reservations,2/6/2019,11:30:00,62,61,17,0:05:09,0:02:30,78.2,21.8,0,1.6,1.6,55.7,41,Wednesday,1.6,13,10,2.845975827,0.110162267,0.089888689,1,61
Reservations,2/6/2019,11:45:00,63,50,10,0:03:17,0:01:24,83.3,16.7,0,6,28,66,0,Wednesday,6,11,9,2.046354614,0.08143956,0.047395927,3,150
Reservations,2/6/2019,12:00:00,63,37,15,0:06:00,0:02:49,71.2,28.8,0,0,0,0,100,Wednesday,0,8,9,3.855847619,0.128000972,0.155696442,0,0
Reservations,2/6/2019,12:15:00,71,45,13,0:06:55,0:02:25,77.6,22.4,0,0,0,0,100,Wednesday,0,10,8,2.006194572,0.079841296,0.046465774,1,45
Reservations,2/6/2019,12:30:00,70,16,32,0:12:10,0:04:30,33.3,66.7,0,0,0,0,100,Wednesday,0,4,9,2.236621769,0.08657534,0.070642553,0,0
Reservations,2/6/2019,12:45:00,69,28,35,0:19:27,0:08:34,44.4,55.6,0,0,0,0,100,Wednesday,0,6,9,6.170635553,0.139261645,0.283153012,0,0
Reservations,2/6/2019,13:00:00,83,25,40,0:23:34,0:07:38,38.5,61.5,0,0,0,0,100,Wednesday,0,6,10,1.762549351,0.070144853,0.040822671,0,0
Reservations,2/6/2019,13:15:00,66,45,42,0:21:06,0:08:40,51.7,48.3,0,0,0,0,100,Wednesday,0,10,10,2.006194572,0.079841296,0.046465774,0,0
Reservations,2/6/2019,13:30:00,82,69,29,0:14:23,0:05:21,70.4,29.6,0,0,0,0,100,Wednesday,0,14,11,14.07695584,0.121892446,0.550546195,0,0
Reservations,2/6/2019,13:45:00,92,78,26,0:07:30,0:03:01,75,25,0,0,0,0,100,Wednesday,0,16,12,6.646770744,0.150007275,0.30500151,0,0
Reservations,2/6/2019,14:00:00,92,57,23,0:08:12,0:03:02,71.3,28.8,0,0,0,0,100,Wednesday,0,12,13,4.045125123,0.134284339,0.163339336,0,0
Reservations,2/6/2019,14:15:00,89,66,23,0:08:58,0:03:54,74.2,25.8,0,0,0,0,100,Wednesday,0,14,14,2.875220486,0.111294272,0.090812366,1,66
Reservations,2/6/2019,14:30:00,93,65,26,0:08:37,0:03:39,71.4,28.6,0,0,0,0,100,Wednesday,0,14,14,2.141404293,0.085222289,0.049597387,1,65
Reservations,2/6/2019,14:45:00,95,71,22,0:08:41,0:03:09,76.3,23.7,0,0,0,0,100,Wednesday,0,15,14,2.901659106,0.11231766,0.091647416,1,71
Reservations,2/6/2019,15:00:00,104,68,19,0:10:01,0:03:37,78.2,21.8,0,0,0,0,100,Wednesday,0,14,14,6.592986813,0.148793456,0.302533517,0,0
Reservations,2/6/2019,15:15:00,126,77,39,0:11:09,0:04:54,66.4,33.6,0,0,0,0,100,Wednesday,0,16,15,4.161233413,0.138138737,0.168027707,0,0
Reservations,2/6/2019,15:30:00,108,61,41,0:13:29,0:05:07,59.8,40.2,0,0,0,0,100,Wednesday,0,13,16,2.845975827,0.110162267,0.089888689,0,0
Reservations,2/6/2019,15:45:00,125,71,44,0:16:02,0:05:09,61.7,38.3,0,0,0,0,100,Wednesday,0,15,16,2.901659106,0.11231766,0.091647416,0,0
Reservations,2/6/2019,16:00:00,125,65,41,0:15:26,0:06:55,61.3,38.7,0,0,0,0,100,Wednesday,0,14,16,2.141404293,0.085222289,0.049597387,1,65
Reservations,2/6/2019,16:15:00,126,93,39,0:15:19,0:04:38,70.5,29.5,0,0,0,0,100,Wednesday,0,19,14,6.711609353,0.151470582,0.30797677,0,0
Reservations,2/6/2019,16:30:00,135,96,40,0:14:00,0:04:27,70.6,29.4,0,0,0,0,100,Wednesday,0,20,14,3.004156635,0.116285143,0.094884748,1,96
Reservations,2/6/2019,16:45:00,88,86,39,0:15:28,0:05:10,68.8,31.2,0,0,0,0,100,Wednesday,0,18,14,2.968021866,0.114886435,0.09374345,0,0
Reservations,2/6/2019,17:00:00,0,53,12,0:12:48,0:06:50,81.5,18.5,0,0,0,0,100,Wednesday,0,11,14,6.487751201,0.146418452,0.297704553,0,0
Reservations,2/6/2019,17:15:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Wednesday,0,1,14,NA,0,0,3,0
Reservations,2/7/2019,8:00:00,75,69,3,0:01:02,0:00:36,95.8,4.2,13,81.2,5.8,0,0,Thursday,94.2,17,13,0.29911034,0.001477574,6.28E-05,4,276
Reservations,2/7/2019,8:15:00,48,47,4,0:00:34,0:00:37,92.2,7.8,68.1,29.8,2.1,0,0,Thursday,97.9,13,14,0.168820022,0.000488435,1.37E-05,4,188
Reservations,2/7/2019,8:30:00,49,49,0,0:00:06,0:00:00,100,0,95.9,4.1,0,0,0,Thursday,100,14,14,0.109915495,0.000138218,2.10E-06,4,196
Reservations,2/7/2019,8:45:00,29,28,1,0:00:06,0:00:00,96.6,3.4,92.9,7.1,0,0,0,Thursday,100,10,14,0.047367828,4.48E-05,5.57E-07,4,112
Reservations,2/7/2019,9:00:00,44,41,2,0:00:06,0:00:02,95.3,4.7,95.1,4.9,0,0,0,Thursday,100,13,14,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,2/7/2019,9:15:00,68,69,0,0:00:06,0:00:00,100,0,88.4,11.6,0,0,0,Thursday,100,19,14,0.077532233,2.30E-05,1.28E-07,4,276
Reservations,2/7/2019,9:30:00,43,42,1,0:00:05,0:00:01,97.7,2.3,95.2,4.8,0,0,0,Thursday,100,13,14,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,2/7/2019,9:45:00,37,37,0,0:00:05,0:00:00,100,0,94.6,5.4,0,0,0,Thursday,100,12,14,0.057604575,4.09E-05,4.16E-07,4,148
